시도명,시군구명,위도,경도
대전광역시,유성구,36.3904519,127.3963526
대전광역시,유성구,36.390629,127.3963599
대전광역시,유성구,36.3996146,127.3948407
대전광역시,유성구,36.3996054,127.3950943
대전광역시,유성구,36.399609,127.3950926
대전광역시,유성구,36.3998071,127.3950446
대전광역시,유성구,36.3921614,127.3598892
대전광역시,유성구,36.4130024,127.4065653
대전광역시,유성구,36.3899478,127.4052714
대전광역시,유성구,36.3892218,127.3310634
대전광역시,유성구,36.3907616,127.331121
대전광역시,유성구,36.3891536,127.3310018
대전광역시,유성구,36.3892153,127.3312982
대전광역시,유성구,36.3891437,127.3313426
대전광역시,유성구,36.3890813,127.3310407
대전광역시,유성구,36.4127583,127.406583
대전광역시,유성구,36.3902117,127.3351608
대전광역시,유성구,36.390782,127.3315145
대전광역시,유성구,36.3908207,127.3310917
대전광역시,유성구,36.3911358,127.3311734
대전광역시,유성구,36.391078,127.3315708
대전광역시,유성구,36.3911,127.3316039
대전광역시,유성구,36.3904392,127.335289
대전광역시,유성구,36.3907374,127.3313694
대전광역시,유성구,36.3892685,127.3312206
대전광역시,유성구,36.3890808,127.3312793
대전광역시,유성구,36.3890181,127.331124
대전광역시,유성구,36.3852785,127.3594562
대전광역시,유성구,36.3845714,127.3637307
대전광역시,유성구,36.3844342,127.3642787
대전광역시,유성구,36.3841476,127.3675752
대전광역시,유성구,36.3868037,127.3631862
대전광역시,유성구,36.3866296,127.3632944
대전광역시,유성구,36.3852722,127.3541827
대전광역시,유성구,36.3852785,127.354388
대전광역시,유성구,36.3855378,127.3540397
대전광역시,유성구,36.3852949,127.3541797
대전광역시,유성구,36.3852931,127.3594904
대전광역시,유성구,36.3853835,127.3588984
대전광역시,유성구,36.3842742,127.3635998
대전광역시,유성구,36.3848634,127.3600446
대전광역시,유성구,36.3848337,127.3603205
대전광역시,유성구,36.3850229,127.3593179
대전광역시,유성구,36.3844679,127.3469302
대전광역시,유성구,36.3846503,127.3481128
대전광역시,유성구,36.3850008,127.350492
대전광역시,유성구,36.3850047,127.3505198
대전광역시,유성구,36.3850828,127.3507166
대전광역시,유성구,36.384427,127.3461898
대전광역시,유성구,36.3843997,127.3459764
대전광역시,유성구,36.3904692,127.3356385
대전광역시,유성구,36.3905094,127.335378
대전광역시,유성구,36.3841719,127.3641499
대전광역시,유성구,36.3847313,127.3505312
대전광역시,유성구,36.3847215,127.3483918
대전광역시,유성구,36.3911198,127.3312946
대전광역시,유성구,36.3860297,127.3461379
대전광역시,유성구,36.3860887,127.3460013
대전광역시,유성구,36.3850359,127.3393975
대전광역시,유성구,36.385161,127.339705
대전광역시,유성구,36.3843123,127.3457693
대전광역시,유성구,36.384208,127.3471281
대전광역시,유성구,36.4127146,127.3436315
대전광역시,유성구,36.412868,127.3435477
대전광역시,유성구,36.4129316,127.344174
대전광역시,유성구,36.4129111,127.3443323
대전광역시,유성구,36.412722,127.341196
대전광역시,유성구,36.4128865,127.3411734
대전광역시,유성구,36.4129266,127.3414518
대전광역시,유성구,36.4129443,127.3413224
대전광역시,유성구,36.4128887,127.3374376
대전광역시,대덕구,36.4133313,127.4239443
대전광역시,유성구,36.3906419,127.3623488
대전광역시,유성구,36.3953879,127.356341
대전광역시,유성구,36.3954035,127.3563084
대전광역시,유성구,36.3957029,127.3561846
대전광역시,유성구,36.3950408,127.3539549
대전광역시,유성구,36.3949314,127.3539196
대전광역시,유성구,36.4113071,127.3371363
대전광역시,유성구,36.411355,127.3373406
대전광역시,유성구,36.4109232,127.337339
대전광역시,유성구,36.410928,127.3371443
대전광역시,대덕구,36.4109682,127.4251063
대전광역시,대덕구,36.411059,127.42467
대전광역시,대덕구,36.4109856,127.4247705
대전광역시,대덕구,36.4112115,127.424694
대전광역시,대덕구,36.4120793,127.4246871
대전광역시,대덕구,36.4119086,127.4244297
대전광역시,대덕구,36.4130463,127.4240361
대전광역시,유성구,36.4127069,127.3373783
대전광역시,대덕구,36.3997754,127.4232203
대전광역시,대덕구,36.3996886,127.4229204
대전광역시,대덕구,36.4119304,127.4247787
대전광역시,대덕구,36.4009782,127.4229616
대전광역시,대덕구,36.4011913,127.4228831
대전광역시,대덕구,36.4011158,127.4225921
대전광역시,대덕구,36.3955587,127.4224864
대전광역시,대덕구,36.3956188,127.4221517
대전광역시,대덕구,36.398373,127.4235418
대전광역시,대덕구,36.3983965,127.4235393
대전광역시,대덕구,36.398161,127.4235743
대전광역시,대덕구,36.3981529,127.4231208
대전광역시,대덕구,36.3983411,127.423172
대전광역시,대덕구,36.3984003,127.4232061
대전광역시,대덕구,36.3908561,127.4210193
대전광역시,대덕구,36.3908028,127.4206855
대전광역시,대덕구,36.3910864,127.4205787
대전광역시,대덕구,36.39505,127.4222876
대전광역시,대덕구,36.3948508,127.4222313
대전광역시,대덕구,36.3854213,127.4252292
대전광역시,대덕구,36.3852663,127.4249484
대전광역시,대덕구,36.3882965,127.4222721
대전광역시,대덕구,36.3880429,127.4220867
대전광역시,유성구,36.4102892,127.4143238
대전광역시,유성구,36.3853279,127.4049166
대전광역시,유성구,36.3906868,127.3926943
대전광역시,유성구,36.3978042,127.4051329
대전광역시,유성구,36.418793,127.3838882
대전광역시,유성구,36.4188025,127.3841742
대전광역시,유성구,36.391515,127.34815
대전광역시,유성구,36.3916503,127.3482321
대전광역시,유성구,36.4069044,127.345851
대전광역시,유성구,36.4069439,127.3457979
대전광역시,유성구,36.4070872,127.3457638
대전광역시,유성구,36.4071645,127.3458393
대전광역시,유성구,36.4071837,127.3461436
대전광역시,유성구,36.4042762,127.3673057
대전광역시,유성구,36.3902286,127.3902867
대전광역시,유성구,36.3901285,127.4046791
대전광역시,유성구,36.3901369,127.4052242
대전광역시,유성구,36.3899333,127.4047196
대전광역시,유성구,36.3899495,127.3991051
대전광역시,유성구,36.4165666,127.3943078
대전광역시,유성구,36.3976862,127.373909
대전광역시,유성구,36.3974894,127.3739087
대전광역시,유성구,36.3975228,127.3735169
대전광역시,유성구,36.3904004,127.3902673
대전광역시,유성구,36.390889,127.3926062
대전광역시,유성구,36.3901234,127.3990029
대전광역시,유성구,36.4047651,127.3667903
대전광역시,유성구,36.4015224,127.3630099
대전광역시,유성구,36.4017011,127.3627677
대전광역시,유성구,36.4051759,127.3668293
대전광역시,유성구,36.4072852,127.375248
대전광역시,유성구,36.4073041,127.3752421
대전광역시,유성구,36.3902548,127.4051712
대전광역시,유성구,36.4015399,127.4048022
대전광역시,유성구,36.4018213,127.4050215
대전광역시,유성구,36.3997463,127.4002315
대전광역시,유성구,36.417154,127.3774255
대전광역시,유성구,36.3971641,127.3554952
대전광역시,유성구,36.395306,127.3560689
대전광역시,유성구,36.3955994,127.3559305
대전광역시,유성구,36.3970151,127.3551715
대전광역시,유성구,36.4012365,127.3627367
대전광역시,유성구,36.3973119,127.3556052
대전광역시,유성구,36.3975352,127.355374
대전광역시,유성구,36.4013725,127.3629674
대전광역시,유성구,36.4049787,127.3670468
대전광역시,유성구,36.4048545,127.3669779
대전광역시,유성구,36.3960424,127.3529129
대전광역시,유성구,36.396164,127.3530446
대전광역시,유성구,36.3959265,127.3534452
대전광역시,유성구,36.3961473,127.3531795
대전광역시,유성구,36.3905378,127.3621148
대전광역시,유성구,36.3948258,127.3540706
대전광역시,유성구,36.3934983,127.3503045
대전광역시,유성구,36.3936091,127.3504048
대전광역시,유성구,36.3939835,127.3501997
대전광역시,유성구,36.3947579,127.3542436
대전광역시,유성구,36.394872,127.3543905
대전광역시,유성구,36.3956877,127.3532841
대전광역시,유성구,36.3958192,127.3534046
대전광역시,유성구,36.395153,127.3540932
대전광역시,유성구,36.3951466,127.3544048
대전광역시,유성구,36.3955061,127.3558573
대전광역시,유성구,36.3953653,127.3559429
대전광역시,유성구,36.3950062,127.3544901
대전광역시,유성구,36.4014929,127.3461263
대전광역시,유성구,36.4017794,127.3461182
대전광역시,유성구,36.4017072,127.3457734
대전광역시,유성구,36.4017048,127.3457989
대전광역시,유성구,36.3937332,127.3500347
대전광역시,유성구,36.3935048,127.3501896
대전광역시,유성구,36.4128875,127.3371552
대전광역시,유성구,36.4129631,127.3373508
대전광역시,유성구,36.4129281,127.3461698
대전광역시,유성구,36.4126734,127.346209
대전광역시,유성구,36.4126748,127.3461793
대전광역시,유성구,36.4126371,127.345871
대전광역시,유성구,36.4128644,127.3457831
대전광역시,유성구,36.4015042,127.3457936
대전광역시,유성구,36.4014818,127.3457931
대전광역시,유성구,36.4017255,127.4051068
대전광역시,유성구,36.4016372,127.4051278
대전광역시,유성구,36.4014986,127.4050091
대전광역시,유성구,36.4009617,127.4050059
대전광역시,유성구,36.3998398,127.405033
대전광역시,유성구,36.3994842,127.4050069
대전광역시,유성구,36.3980032,127.4050193
대전광역시,유성구,36.396347,127.4050256
대전광역시,유성구,36.3963286,127.4050286
대전광역시,유성구,36.3959749,127.4050575
대전광역시,유성구,36.3948422,127.4050431
대전광역시,유성구,36.3995469,127.3739931
대전광역시,유성구,36.4015423,127.3743831
대전광역시,유성구,36.4015629,127.3743915
대전광역시,유성구,36.4016816,127.3744115
대전광역시,유성구,36.4037431,127.3758019
대전광역시,유성구,36.4116613,127.3777594
대전광역시,유성구,36.4128071,127.3780882
대전광역시,유성구,36.4165947,127.3775492
대전광역시,유성구,36.4173099,127.3776046
대전광역시,유성구,36.4172715,127.3776654
대전광역시,유성구,36.3997384,127.4047624
대전광역시,유성구,36.3998117,127.4047925
대전광역시,유성구,36.4008949,127.4048002
대전광역시,유성구,36.4018692,127.4048048
대전광역시,유성구,36.395474,127.3732964
대전광역시,유성구,36.3898296,127.4048671
대전광역시,유성구,36.3902388,127.4048853
대전광역시,유성구,36.394823,127.4048418
대전광역시,유성구,36.3963124,127.4048241
대전광역시,유성구,36.3964918,127.4047995
대전광역시,유성구,36.397742,127.4048108
대전광역시,유성구,36.3979214,127.4047806
대전광역시,유성구,36.398034,127.4048051
대전광역시,유성구,36.3995436,127.4047911
대전광역시,유성구,36.4116544,127.3781298
대전광역시,유성구,36.4037239,127.3760407
대전광역시,유성구,36.4014762,127.3745763
대전광역시,유성구,36.3994574,127.3742114
대전광역시,유성구,36.3994786,127.3742201
대전광역시,유성구,36.3991638,127.3741587
대전광역시,유성구,36.3955146,127.3735394
대전광역시,유성구,36.3850909,127.4050831
대전광역시,유성구,36.3854463,127.4050117
대전광역시,유성구,36.4073787,127.3754968
대전광역시,유성구,36.4073792,127.3754693
대전광역시,유성구,36.4075127,127.3751392
대전광역시,유성구,36.4075084,127.3751117
대전광역시,유성구,36.4094656,127.3766837
대전광역시,유성구,36.409582,127.3766232
대전광역시,유성구,36.4172244,127.3779744
대전광역시,유성구,36.4169282,127.3779773
대전광역시,유성구,36.4166517,127.3778861
대전광역시,유성구,36.4166588,127.3778586
대전광역시,유성구,36.4127392,127.3783714
대전광역시,유성구,36.3997776,127.3972063
대전광역시,유성구,36.3997476,127.4004882
대전광역시,유성구,36.3997397,127.4024399
대전광역시,유성구,36.3997358,127.4051443
대전광역시,유성구,36.4091463,127.3767616
대전광역시,유성구,36.4092801,127.3767722
대전광역시,유성구,36.4076272,127.3754927
대전광역시,유성구,36.4076488,127.3755073
대전광역시,유성구,36.4065406,127.3847982
대전광역시,유성구,36.4061865,127.3852938
대전광역시,유성구,36.4061503,127.385388
대전광역시,유성구,36.4060165,127.3856209
대전광역시,유성구,36.4021817,127.3895768
대전광역시,유성구,36.4003892,127.3922504
대전광역시,유성구,36.3997615,127.3969085
대전광역시,유성구,36.3997617,127.3969373
대전광역시,유성구,36.4002164,127.3921652
대전광역시,유성구,36.4002256,127.3921432
대전광역시,유성구,36.4002661,127.3919769
대전광역시,유성구,36.4020646,127.3893954
대전광역시,유성구,36.4033712,127.3883649
대전광역시,유성구,36.4035187,127.3881978
대전광역시,유성구,36.4060275,127.3851662
대전광역시,유성구,36.4063844,127.384659
대전광역시,유성구,36.4087205,127.3782407
대전광역시,유성구,36.4088492,127.3781114
대전광역시,유성구,36.3947239,127.4051613
대전광역시,유성구,36.3946196,127.4051874
대전광역시,유성구,36.397894,127.4051705
대전광역시,유성구,36.3995633,127.4051746
대전광역시,유성구,36.3995653,127.4047112
대전광역시,유성구,36.3995409,127.4025416
대전광역시,유성구,36.3995356,127.4002826
대전광역시,유성구,36.3995831,127.4004151
대전광역시,유성구,36.3995815,127.400441
대전광역시,유성구,36.3995845,127.4001663
대전광역시,유성구,36.3995946,127.3968605
경기도,하남시,37.5371322,127.2159723
경기도,하남시,37.5376142,127.1705822
경기도,하남시,37.5382378,127.2173955
경기도,하남시,37.5430451,127.2071095
경기도,하남시,37.5763599,127.1807571
경기도,하남시,37.5381932,127.2171634
경기도,하남시,37.5376213,127.170322
대전광역시,유성구,36.4189704,127.3815673
대전광역시,유성구,36.4182799,127.3898879
대전광역시,유성구,36.4189332,127.3851962
대전광역시,서구,36.3645317,127.3934321
대전광역시,서구,36.364454,127.393352
대전광역시,유성구,36.4185215,127.3879212
대전광역시,유성구,36.4185869,127.3850675
대전광역시,유성구,36.4185332,127.3839624
대전광역시,유성구,36.4186412,127.382725
대전광역시,유성구,36.4182629,127.3896507
대전광역시,유성구,36.4172287,127.3930995
대전광역시,유성구,36.4172091,127.393093
대전광역시,유성구,36.416814,127.3943877
대전광역시,유성구,36.4168756,127.394599
대전광역시,유성구,36.4179202,127.3953866
대전광역시,유성구,36.4168597,127.3933492
대전광역시,유성구,36.4169296,127.3930589
대전광역시,유성구,36.4169489,127.3930694
대전광역시,유성구,36.4179157,127.3956158
대전광역시,유성구,36.4167942,127.3948427
대전광역시,유성구,36.4182174,127.3900432
대전광역시,유성구,36.4191992,127.3816671
대전광역시,유성구,36.4191145,127.3819782
대전광역시,유성구,36.418829,127.3826863
대전광역시,유성구,36.4187383,127.3838531
대전광역시,유성구,36.4188355,127.3850102
대전광역시,유성구,36.4188653,127.3853675
대전광역시,유성구,36.4188871,127.3872367
대전광역시,유성구,36.4188929,127.3875825
대전광역시,유성구,36.4187453,127.387921
대전광역시,유성구,36.4168943,127.4093362
대전광역시,유성구,36.4168914,127.4094611
대전광역시,유성구,36.4187526,127.4087451
대전광역시,유성구,36.4187984,127.4088538
대전광역시,유성구,36.4189696,127.4088203
대전광역시,유성구,36.4188815,127.4088822
대전광역시,유성구,36.4184939,127.388935
대전광역시,유성구,36.4185621,127.3886114
대전광역시,유성구,36.4172516,127.3928528
대전광역시,유성구,36.4180208,127.3895579
대전광역시,유성구,36.416729,127.4114595
대전광역시,유성구,36.4166855,127.4096128
대전광역시,유성구,36.4166054,127.407128
대전광역시,유성구,36.4167654,127.4071329
대전광역시,유성구,36.4168216,127.4095915
대전광역시,유성구,36.4168672,127.4114229
대전광역시,유성구,36.4167411,127.4118748
대전광역시,유성구,36.4168792,127.4118371
대전광역시,유성구,36.4167989,127.4143056
대전광역시,유성구,36.4170095,127.4143599
대전광역시,유성구,36.416607,127.4094682
대전광역시,유성구,36.4166044,127.4093476
대전광역시,유성구,36.411588,127.4110465
대전광역시,유성구,36.4115772,127.411189
대전광역시,유성구,36.4115169,127.4114036
대전광역시,유성구,36.4101962,127.4139641
대전광역시,유성구,36.4103592,127.4141073
대전광역시,유성구,36.4103438,127.4141324
대전광역시,서구,36.3611309,127.3961477
대전광역시,유성구,36.4134281,127.4029794
대전광역시,유성구,36.4143601,127.4011411
대전광역시,유성구,36.4136342,127.4030322
대전광역시,유성구,36.4136144,127.4032033
대전광역시,유성구,36.4135392,127.4033862
대전광역시,유성구,36.4130923,127.40699
대전광역시,유성구,36.412988,127.4070921
대전광역시,유성구,36.4130927,127.406659
대전광역시,유성구,36.4168819,127.4067912
대전광역시,유성구,36.4169034,127.4070528
대전광역시,유성구,36.4166252,127.4115462
대전광역시,유성구,36.4169536,127.4115628
대전광역시,유성구,36.4169788,127.4117352
대전광역시,유성구,36.4166667,127.4117216
대전광역시,유성구,36.4113895,127.4109536
대전광역시,유성구,36.4127399,127.4068954
대전광역시,유성구,36.4127366,127.4066941
대전광역시,유성구,36.4127498,127.4070922
대전광역시,유성구,36.3898593,127.405089
대전광역시,유성구,36.3854784,127.4052367
대전광역시,유성구,36.3853984,127.4052531
대전광역시,유성구,36.3851923,127.4053372
대전광역시,유성구,36.4166991,127.4147305
대전광역시,유성구,36.4166497,127.4144433
대전광역시,유성구,36.3745146,127.3904242
대전광역시,유성구,36.3756485,127.390273
대전광역시,유성구,36.3765847,127.3897341
대전광역시,유성구,36.3791009,127.3904398
대전광역시,유성구,36.3792692,127.3907685
대전광역시,유성구,36.376657,127.3899049
대전광역시,유성구,36.3758262,127.3905039
대전광역시,유성구,36.3746818,127.3933723
대전광역시,유성구,36.3774385,127.3933115
대전광역시,유성구,36.3774439,127.390693
대전광역시,유성구,36.3776151,127.3907512
대전광역시,유성구,36.3757869,127.3906964
대전광역시,유성구,36.3757789,127.3919208
대전광역시,유성구,36.3757756,127.3932597
대전광역시,유성구,36.3757799,127.3937343
대전광역시,유성구,36.3756312,127.3937633
대전광역시,유성구,36.3756066,127.3933006
대전광역시,서구,36.3627978,127.3944754
대전광역시,유성구,36.3756142,127.3920008
대전광역시,유성구,36.3756326,127.3906747
대전광역시,서구,36.3669426,127.3934884
대전광역시,서구,36.367015,127.3931154
대전광역시,서구,36.3670965,127.3931167
대전광역시,서구,36.3704906,127.3933271
대전광역시,서구,36.370653,127.3933279
대전광역시,서구,36.3703962,127.3933419
대전광역시,대덕구,36.3704845,127.3936098
대전광역시,유성구,36.3742845,127.3932627
대전광역시,유성구,36.3743753,127.3938219
대전광역시,서구,36.362999,127.394244
대전광역시,서구,36.3628592,127.3943601
대전광역시,서구,36.3646071,127.3939811
대전광역시,서구,36.3645952,127.3936531
대전광역시,서구,36.3646981,127.393444
대전광역시,서구,36.364953,127.3934625
대전광역시,서구,36.3669305,127.3931762
대전광역시,서구,36.3610542,127.3963935
대전광역시,서구,36.3610408,127.3964111
대전광역시,서구,36.36127,127.3966703
대전광역시,서구,36.3629509,127.3948024
대전광역시,서구,36.3558492,127.4004686
대전광역시,서구,36.3595314,127.3951436
대전광역시,서구,36.3600939,127.395338
대전광역시,서구,36.3600734,127.3953484
대전광역시,서구,36.3600048,127.3956159
대전광역시,서구,36.3579284,127.395384
대전광역시,서구,36.3624265,127.3903971
대전광역시,서구,36.3620432,127.3903954
대전광역시,서구,36.3600065,127.3951741
대전광역시,서구,36.3596957,127.3950787
대전광역시,서구,36.3596989,127.3937938
대전광역시,서구,36.3598293,127.3936876
대전광역시,서구,36.3598959,127.3950406
대전광역시,서구,36.3557134,127.4004632
대전광역시,서구,36.3646574,127.3875544
대전광역시,서구,36.3650105,127.3874312
대전광역시,서구,36.3649741,127.3903256
대전광역시,서구,36.3650438,127.3905607
대전광역시,서구,36.3620126,127.3901602
대전광역시,서구,36.3621463,127.3900637
대전광역시,서구,36.3622772,127.3900509
대전광역시,서구,36.3624001,127.3901326
대전광역시,서구,36.3624487,127.3929802
대전광역시,서구,36.3623097,127.3930482
대전광역시,서구,36.3621211,127.3917347
대전광역시,서구,36.3621265,127.3914957
대전광역시,서구,36.3621419,127.3905521
대전광역시,서구,36.3622808,127.3905268
대전광역시,서구,36.3622724,127.3914643
대전광역시,서구,36.3622884,127.3917364
대전광역시,서구,36.3625075,127.3929928
대전광역시,서구,36.362571,127.3930951
대전광역시,서구,36.3625863,127.3932417
대전광역시,유성구,36.3782618,127.3938244
대전광역시,유성구,36.3769722,127.3967009
대전광역시,서구,36.3624425,127.3933702
대전광역시,서구,36.362432,127.3933454
대전광역시,서구,36.3623358,127.3931778
대전광역시,서구,36.3557238,127.3954689
대전광역시,서구,36.3557333,127.3936813
대전광역시,서구,36.3557347,127.3919174
대전광역시,서구,36.3558743,127.391947
대전광역시,서구,36.3558703,127.3937317
대전광역시,서구,36.3558712,127.3950387
대전광역시,서구,36.3558563,127.3987162
대전광역시,서구,36.3534794,127.3938831
대전광역시,서구,36.3483158,127.3768136
대전광역시,서구,36.3489273,127.3809072
대전광역시,서구,36.3489252,127.3809276
대전광역시,서구,36.3487705,127.377032
대전광역시,서구,36.3486242,127.3770193
대전광역시,서구,36.3489487,127.3766498
대전광역시,서구,36.3575514,127.3955409
대전광역시,서구,36.348887,127.3989823
대전광역시,서구,36.357801,127.3949856
대전광역시,서구,36.3557019,127.400273
대전광역시,서구,36.3498755,127.3691249
대전광역시,서구,36.3498981,127.3693681
대전광역시,서구,36.3536119,127.3941542
대전광역시,서구,36.353481,127.3941874
대전광역시,서구,36.3484481,127.3764688
대전광역시,서구,36.3486267,127.3764651
대전광역시,서구,36.3560105,127.3767215
대전광역시,서구,36.3560129,127.3743974
대전광역시,서구,36.3596988,127.3904975
대전광역시,서구,36.3534699,127.4009377
대전광역시,서구,36.3533909,127.4010118
대전광역시,서구,36.3491012,127.3806685
대전광역시,서구,36.3489135,127.3807021
대전광역시,서구,36.3560098,127.3767099
대전광역시,서구,36.3557882,127.3768045
대전광역시,서구,36.3557143,127.3765404
대전광역시,서구,36.3559286,127.3764524
대전광역시,서구,36.3486233,127.3683883
대전광역시,서구,36.3486016,127.3681914
대전광역시,서구,36.3490948,127.3918284
대전광역시,서구,36.3488996,127.3917138
대전광역시,서구,36.3499482,127.3683192
대전광역시,서구,36.3499427,127.3681212
대전광역시,서구,36.3530572,127.3684991
대전광역시,서구,36.3533723,127.3688663
대전광역시,서구,36.3534729,127.3953792
대전광역시,서구,36.3491282,127.3809051
대전광역시,서구,36.3489348,127.3809058
대전광역시,서구,36.3597232,127.3776296
대전광역시,서구,36.3486279,127.3694299
대전광역시,서구,36.3486092,127.3692369
대전광역시,서구,36.3587187,127.3682962
대전광역시,서구,36.3587414,127.368509
대전광역시,서구,36.3578245,127.3955223
대전광역시,서구,36.3574983,127.3953888
대전광역시,서구,36.3575536,127.3950307
대전광역시,서구,36.3536282,127.3918287
대전광역시,서구,36.3534841,127.3919142
대전광역시,서구,36.3599213,127.3776092
대전광역시,유성구,36.374367,127.3903518
대전광역시,유성구,36.3744505,127.3906597
대전광역시,유성구,36.3745328,127.3932393
대전광역시,유성구,36.3746187,127.3938111
대전광역시,유성구,36.3741981,127.3903591
대전광역시,유성구,36.3741719,127.3882298
대전광역시,유성구,36.374173,127.3878889
대전광역시,서구,36.3534071,127.3679883
대전광역시,서구,36.353757,127.36817
경기도,하남시,37.5213701,127.186371
경기도,하남시,37.5369538,127.2161754
경기도,하남시,37.5370999,127.2163908
경기도,하남시,37.5289445,127.1734926
경기도,하남시,37.5289398,127.1736397
대전광역시,유성구,36.376979,127.3965633
대전광역시,유성구,36.3771089,127.3963138
대전광역시,유성구,36.3782531,127.3936818
대전광역시,유성구,36.3783994,127.3934105
대전광역시,유성구,36.3791226,127.3908063
대전광역시,유성구,36.379039,127.3906242
대전광역시,유성구,36.378357,127.3939663
대전광역시,유성구,36.3770967,127.3968431
대전광역시,유성구,36.3743462,127.3877855
대전광역시,유성구,36.3743501,127.388206
대전광역시,유성구,36.3755263,127.3933796
대전광역시,서구,36.357891,127.3792874
대전광역시,유성구,36.3758584,127.3934094
대전광역시,유성구,36.3773072,127.3934215
대전광역시,유성구,36.3776079,127.3933562
대전광역시,유성구,36.3776063,127.3933835
대전광역시,유성구,36.3776893,127.3936347
대전광역시,유성구,36.3773454,127.3936422
대전광역시,유성구,36.3758658,127.3936262
대전광역시,유성구,36.3755491,127.3936265
대전광역시,유성구,36.374706,127.3936624
대전광역시,서구,36.357891,127.3744114
대전광역시,서구,36.3578675,127.3744121
대전광역시,서구,36.3578901,127.3793139
대전광역시,서구,36.3578934,127.3797057
대전광역시,서구,36.3579126,127.3796288
대전광역시,서구,36.3578645,127.3832199
대전광역시,서구,36.3578279,127.3849101
대전광역시,서구,36.3578471,127.3865389
대전광역시,서구,36.3596221,127.3765486
대전광역시,서구,36.3600098,127.3796521
대전광역시,서구,36.3596426,127.3796524
대전광역시,서구,36.357504,127.379673
대전광역시,서구,36.3574978,127.379308
대전광역시,서구,36.3595986,127.37928
대전광역시,서구,36.3599805,127.3792774
대전광역시,서구,36.3579191,127.368168
대전광역시,서구,36.3578706,127.3711186
대전광역시,서구,36.357863,127.3742052
대전광역시,서구,36.3578599,127.3742328
대전광역시,서구,36.3599055,127.3791716
대전광역시,서구,36.3599364,127.3797338
대전광역시,서구,36.3598998,127.3899444
대전광역시,서구,36.3597134,127.3797365
대전광역시,서구,36.3597134,127.3792068
대전광역시,서구,36.3597216,127.3768317
대전광역시,서구,36.3597303,127.3745259
대전광역시,서구,36.3597294,127.3713901
대전광역시,서구,36.3600131,127.3767282
대전광역시,서구,36.3574969,127.3831288
대전광역시,서구,36.3575015,127.3866333
대전광역시,서구,36.357894,127.3869107
대전광역시,서구,36.3574825,127.3901299
대전광역시,서구,36.3595625,127.3901438
대전광역시,서구,36.3599695,127.3903805
대전광역시,서구,36.3575007,127.3903661
대전광역시,서구,36.3598937,127.3741335
대전광역시,서구,36.3599136,127.3764542
대전광역시,서구,36.3534707,127.4017152
대전광역시,서구,36.3575864,127.3709829
대전광역시,서구,36.3575827,127.3683253
대전광역시,서구,36.3580059,127.368518
대전광역시,서구,36.3599963,127.3744205
대전광역시,서구,36.3596415,127.3742466
대전광역시,서구,36.3574669,127.3828603
대전광역시,서구,36.3580004,127.3828645
대전광역시,서구,36.3580213,127.3831012
대전광역시,서구,36.3488154,127.4019988
대전광역시,서구,36.348876,127.4016158
대전광역시,서구,36.3490839,127.4015983
대전광역시,서구,36.3491478,127.401712
대전광역시,서구,36.3491794,127.401959
대전광역시,서구,36.3510847,127.4015023
대전광역시,서구,36.3510969,127.4018013
대전광역시,서구,36.3511587,127.4014475
대전광역시,서구,36.3513308,127.4014198
대전광역시,서구,36.3533757,127.4017019
대전광역시,서구,36.3532982,127.4017232
대전광역시,서구,36.3532326,127.4019707
대전광역시,서구,36.3490777,127.3975649
대전광역시,서구,36.3489033,127.395462
대전광역시,서구,36.3489002,127.3936309
대전광역시,서구,36.3490967,127.3935197
대전광역시,서구,36.3491949,127.3953308
대전광역시,서구,36.3490844,127.3949701
대전광역시,서구,36.3490827,127.3989645
대전광역시,서구,36.348785,127.4017257
대전광역시,서구,36.3574653,127.3951425
대전광역시,서구,36.357897,127.3951384
대전광역시,서구,36.3559701,127.3953704
대전광역시,서구,36.3536821,127.3953668
대전광역시,서구,36.3536627,127.395367
대전광역시,서구,36.3534749,127.3953571
대전광역시,서구,36.3514292,127.3953526
대전광역시,서구,36.348803,127.3951006
대전광역시,서구,36.348888,127.3986946
대전광역시,서구,36.3488965,127.3975628
대전광역시,서구,36.3513319,127.3967045
대전광역시,서구,36.3513207,127.3987857
대전광역시,서구,36.3513248,127.4006332
대전광역시,서구,36.3511045,127.3951092
대전광역시,서구,36.3533948,127.3951251
대전광역시,서구,36.353648,127.3950915
대전광역시,서구,36.3536459,127.3951169
대전광역시,서구,36.3556231,127.3951322
대전광역시,서구,36.3536179,127.3939349
대전광역시,서구,36.3511647,127.4006699
대전광역시,서구,36.3511857,127.3988767
대전광역시,서구,36.351197,127.396782
대전광역시,서구,36.3512074,127.3954567
대전광역시,서구,36.3512136,127.3929931
대전광역시,서구,36.3513701,127.3928865
대전광역시,서구,36.3513359,127.3950003
대전광역시,서구,36.3558957,127.3865284
대전광역시,서구,36.3559212,127.3870397
대전광역시,서구,36.355892,127.3900032
대전광역시,서구,36.3557448,127.3904966
대전광역시,서구,36.3557592,127.3870285
대전광역시,서구,36.3557678,127.3832236
대전광역시,서구,36.355973,127.3831007
대전광역시,서구,36.3537847,127.3830848
대전광역시,서구,36.3514993,127.3830689
대전광역시,서구,36.351215,127.3890071
대전광역시,서구,36.3512201,127.3878704
대전광역시,서구,36.3512182,127.3870269
대전광역시,서구,36.351201,127.3864554
대전광역시,서구,36.3512067,127.384398
