,시도명,시군구명,위도,경도,보행자신호등유무,보도턱낮춤여부,점자블록유무,보조시설유무
434,경기도,남양주시,37.611501,127.152741,Y,Y,Y,ABC
435,경기도,남양주시,37.611501,127.152741,Y,Y,Y,ABC
436,경기도,남양주시,37.611501,127.152741,Y,Y,Y,ABC
437,경기도,남양주시,37.611552,127.152817,Y,Y,Y,ABC
438,경기도,남양주시,37.611552,127.152817,Y,Y,Y,ABC
439,경기도,남양주시,37.611552,127.152817,Y,Y,Y,ABC
440,경기도,남양주시,37.611552,127.152817,Y,Y,Y,ABC
441,경기도,남양주시,37.611552,127.152817,Y,Y,Y,ABC
442,경기도,남양주시,37.612214,127.153689,Y,Y,Y,ABC
443,경기도,남양주시,37.610954,127.151977,Y,Y,Y,ABC
444,경기도,남양주시,37.611526,127.152769,Y,N,Y,AC
445,경기도,남양주시,37.612275,127.153712,Y,Y,Y,ABC
446,경기도,남양주시,37.612392,127.153844,Y,Y,Y,ABC
447,경기도,남양주시,37.613125,127.155181,Y,Y,Y,ABC
448,경기도,남양주시,37.613177,127.155255,Y,N,Y,AC
449,경기도,남양주시,37.613799,127.156349,Y,N,Y,AC
450,경기도,남양주시,37.611421,127.152709,N,Y,Y,BC
451,경기도,남양주시,37.613861,127.156371,Y,Y,Y,ABC
452,경기도,남양주시,37.615223,127.155282,Y,Y,Y,ABC
453,경기도,남양주시,37.615292,127.155223,Y,Y,Y,ABC
454,경기도,남양주시,37.614704,127.153998,Y,Y,Y,ABC
455,경기도,남양주시,37.619978,127.164355,Y,Y,Y,ABC
456,경기도,남양주시,37.620592,127.164484,Y,Y,Y,ABC
457,경기도,남양주시,37.620634,127.164491,Y,Y,Y,ABC
458,경기도,남양주시,37.621547,127.164636,Y,Y,Y,ABC
459,경기도,남양주시,37.621599,127.164646,Y,Y,Y,ABC
460,경기도,남양주시,37.617226,127.163351,Y,Y,Y,ABC
461,경기도,남양주시,37.610739,127.167335,Y,Y,Y,ABC
462,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
463,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
464,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
465,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
466,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
467,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
468,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
469,경기도,남양주시,37.618125,127.163567,Y,Y,Y,ABC
470,경기도,남양주시,37.610739,127.167335,N,N,N,N
471,경기도,남양주시,37.620049,127.162689,Y,Y,Y,ABC
472,경기도,남양주시,37.618204,127.163297,N,N,N,N
473,경기도,남양주시,37.614985,127.151128,Y,Y,Y,ABC
474,경기도,남양주시,37.615053,127.151031,Y,Y,Y,ABC
475,경기도,남양주시,37.613797,127.150967,Y,Y,Y,ABC
476,경기도,남양주시,37.615211,127.155159,Y,Y,Y,ABC
477,경기도,남양주시,37.614682,127.154133,Y,Y,Y,ABC
478,경기도,남양주시,37.614598,127.153968,Y,Y,Y,ABC
479,경기도,남양주시,37.613838,127.151171,Y,Y,Y,ABC
480,경기도,남양주시,37.613378,127.153086,Y,Y,Y,ABC
481,경기도,남양주시,37.613494,127.153054,Y,Y,Y,ABC
482,경기도,남양주시,37.624476,127.155639,Y,Y,Y,ABC
483,경기도,남양주시,37.623525,127.151179,Y,Y,Y,ABC
484,경기도,남양주시,37.623474,127.150996,Y,Y,Y,ABC
485,경기도,남양주시,37.620563,127.154556,Y,Y,Y,ABC
486,경기도,남양주시,37.620552,127.151837,Y,Y,Y,ABC
487,경기도,남양주시,37.620566,127.151725,Y,Y,Y,ABC
488,경기도,남양주시,37.620261,127.149205,Y,Y,Y,ABC
489,경기도,남양주시,37.619746,127.148294,Y,Y,Y,ABC
490,경기도,남양주시,37.620423,127.160172,Y,Y,Y,ABC
491,경기도,남양주시,37.620569,127.158104,Y,Y,Y,ABC
492,경기도,남양주시,37.620538,127.159128,Y,Y,Y,ABC
493,경기도,남양주시,37.620392,127.160345,Y,Y,Y,ABC
494,경기도,남양주시,37.619763,127.166007,Y,Y,Y,ABC
495,경기도,남양주시,37.620402,127.160349,Y,Y,Y,ABC
496,경기도,남양주시,37.620402,127.160349,Y,Y,Y,ABC
497,경기도,남양주시,37.620402,127.160349,Y,Y,Y,ABC
498,경기도,남양주시,37.620402,127.160349,Y,Y,Y,ABC
499,경기도,남양주시,37.619957,127.164297,Y,Y,Y,ABC
500,경기도,남양주시,37.619957,127.164297,Y,Y,Y,ABC
501,경기도,남양주시,37.620125,127.162794,Y,Y,Y,ABC
502,경기도,남양주시,37.619937,127.164432,Y,Y,Y,ABC
503,경기도,남양주시,37.619777,127.165953,Y,Y,Y,ABC
504,경기도,남양주시,37.619762,127.166072,Y,Y,Y,ABC
505,경기도,남양주시,37.620016,127.164359,N,Y,Y,BC
506,경기도,남양주시,37.620016,127.164359,N,Y,Y,BC
507,경기도,남양주시,37.620016,127.164359,N,Y,Y,BC
508,경기도,남양주시,37.620016,127.164359,N,Y,Y,BC
509,경기도,남양주시,37.620016,127.164359,N,Y,Y,BC
510,경기도,남양주시,37.699337,127.124114,Y,Y,Y,ABC
511,경기도,남양주시,37.699335,127.124114,Y,Y,Y,ABC
512,경기도,남양주시,37.695449,127.128059,Y,Y,N,AB
513,경기도,남양주시,37.695367,127.128134,Y,Y,Y,ABC
514,경기도,남양주시,37.688695,127.133059,N,N,N,N
515,경기도,남양주시,37.675409,127.134122,Y,Y,Y,ABC
516,경기도,남양주시,37.675167,127.134115,Y,Y,Y,ABC
517,경기도,남양주시,37.675409,127.134122,Y,Y,Y,ABC
518,경기도,남양주시,37.676715,127.134345,Y,Y,Y,ABC
519,경기도,남양주시,37.676698,127.134398,Y,Y,Y,ABC
520,경기도,남양주시,37.688391,127.132717,Y,Y,Y,ABC
521,경기도,남양주시,37.688322,127.132775,Y,Y,Y,ABC
522,경기도,남양주시,37.699992,127.103291,N,Y,N,B
523,경기도,남양주시,37.702684,127.105234,N,Y,N,B
524,경기도,남양주시,37.703323,127.105708,N,Y,N,B
525,경기도,남양주시,37.649372,127.190291,Y,Y,N,AB
526,경기도,남양주시,37.649981,127.188618,Y,Y,N,AB
527,경기도,남양주시,37.589316,127.205531,N,Y,N,B
528,경기도,남양주시,37.589322,127.205528,N,Y,N,B
529,경기도,남양주시,37.592527,127.199147,Y,Y,Y,ABC
530,경기도,남양주시,37.592236,127.199498,Y,Y,Y,ABC
531,경기도,남양주시,37.592206,127.200192,N,Y,Y,BC
532,경기도,남양주시,37.601402,127.193549,Y,Y,N,AB
533,경기도,남양주시,37.601535,127.193528,Y,Y,Y,ABC
534,경기도,남양주시,37.601535,127.193528,Y,Y,Y,ABC
535,경기도,남양주시,37.595754,127.196775,Y,Y,Y,ABC
536,경기도,남양주시,37.595785,127.196673,Y,Y,Y,ABC
537,경기도,남양주시,37.595785,127.196673,N,N,N,N
538,경기도,여주시,37.31151528,127.6452042,N,Y,Y,BC
539,경기도,여주시,37.31129855,127.6450237,Y,Y,Y,ABC
540,경기도,여주시,37.3110783,127.6450405,Y,Y,Y,ABC
541,경기도,여주시,37.30968304,127.6437719,N,Y,Y,BC
542,경기도,여주시,37.30968304,127.6437719,Y,Y,Y,ABC
543,경기도,여주시,37.31151608,127.6451393,Y,Y,Y,ABC
544,경기도,여주시,37.31161444,127.6453342,Y,Y,Y,ABC
545,경기도,여주시,37.31257888,127.646468,N,Y,Y,BC
546,경기도,여주시,37.31199222,127.6451523,N,Y,N,B
547,경기도,여주시,37.32029227,127.6499294,N,N,N,N
548,경기도,여주시,37.33041378,127.6477391,N,N,N,N
549,경기도,여주시,37.33543378,127.6460227,N,N,N,N
550,경기도,여주시,37.34251886,127.6394302,Y,N,N,A
551,경기도,여주시,37.34404617,127.6334642,Y,Y,Y,ABC
552,경기도,여주시,37.34414027,127.6323148,N,Y,N,B
553,경기도,여주시,37.34489283,127.6302024,Y,N,N,A
554,경기도,여주시,37.34536974,127.6191367,Y,N,N,A
555,경기도,여주시,37.3556459,127.6065347,N,N,N,N
556,경기도,여주시,37.36386131,127.6042633,Y,N,N,A
557,경기도,여주시,37.36637125,127.6034154,N,Y,N,B
558,경기도,여주시,37.36826863,127.604089,N,Y,N,B
559,경기도,여주시,37.36826863,127.604089,N,Y,N,B
560,경기도,여주시,37.36994974,127.6039707,N,N,N,N
561,경기도,여주시,37.36994974,127.6039707,N,N,N,N
562,경기도,여주시,37.37348518,127.5994218,N,Y,N,B
563,경기도,여주시,37.37514315,127.5957418,Y,Y,N,AB
564,경기도,여주시,37.37514315,127.5957418,N,Y,N,B
565,경기도,여주시,37.3762613,127.5919499,N,Y,N,B
566,전라북도,군산시,36.01605978,126.7707842,N,N,N,N
567,전라북도,군산시,36.016026,126.8016587,N,N,N,N
568,전라북도,군산시,36.016454,126.801632,N,N,N,N
569,전라북도,군산시,36.01663538,126.8796825,N,N,N,N
570,전라북도,군산시,36.013967,126.7590136,N,Y,Y,BC
571,전라북도,군산시,36.013242,126.759616,N,Y,N,B
572,전라북도,군산시,36.015131,126.760052,N,Y,N,B
573,전라북도,군산시,36.014105,126.806515,N,N,N,N
574,전라북도,군산시,36.014864,126.8094595,N,N,N,N
575,전라북도,군산시,36.014144,126.817752,N,N,N,N
576,전라북도,군산시,36.0140821,126.878921,N,N,N,N
577,전라북도,군산시,36.013242,126.759616,N,Y,N,B
578,전라북도,군산시,36.01174219,126.7594635,Y,Y,N,AB
579,전라북도,군산시,36.012049,126.7591195,N,Y,N,B
580,전라북도,군산시,36.011787,126.7591661,Y,Y,N,AB
581,전라북도,군산시,36.012041,126.8827135,N,Y,N,B
582,전라북도,군산시,36.012041,126.8827135,N,Y,N,B
583,전라북도,군산시,36.012041,126.8827135,N,Y,N,B
584,전라북도,군산시,36.012041,126.8827135,N,N,N,N
585,전라북도,군산시,36.01271198,126.8972714,N,N,N,N
586,전라북도,군산시,36.011377,126.758802,Y,Y,N,AB
587,전라북도,군산시,36.01111953,126.758928,N,Y,N,B
588,전라북도,군산시,36.011327,126.759147,Y,Y,N,AB
589,전라북도,군산시,36.007369,126.8232007,N,N,N,N
590,전라북도,군산시,36.012041,126.8827135,N,Y,N,B
591,전라북도,군산시,36.012041,126.8827135,N,N,N,N
592,전라북도,군산시,36.012041,126.8827135,N,Y,N,B
593,경기도,남양주시,37.670286,127.117635,Y,Y,Y,ABC
594,경기도,남양주시,37.670282,127.117635,Y,Y,Y,ABC
595,경기도,남양주시,37.659291,127.124919,Y,Y,Y,ABC
596,경기도,남양주시,37.657552,127.120893,Y,Y,Y,ABC
597,경기도,남양주시,37.658103,127.122181,Y,Y,Y,ABC
598,경기도,남양주시,37.658177,127.122373,Y,Y,Y,ABC
599,경기도,남양주시,37.654775,127.124876,Y,Y,Y,ABC
600,경기도,남양주시,37.654852,127.124922,Y,Y,Y,ABC
601,경기도,남양주시,37.655387,127.125988,N,N,N,N
602,경기도,남양주시,37.656907,127.124363,N,N,N,N
603,경기도,남양주시,37.655769,127.127091,N,Y,Y,BC
604,경기도,남양주시,37.655605,127.127297,Y,Y,Y,ABC
605,경기도,남양주시,37.655605,127.127297,Y,Y,Y,ABC
606,경기도,남양주시,37.655828,127.127261,Y,Y,Y,ABC
607,경기도,남양주시,37.655871,127.127831,Y,Y,Y,ABC
608,경기도,남양주시,37.655915,127.127742,N,Y,Y,BC
609,경기도,남양주시,37.657353,127.126781,N,Y,Y,BC
610,경기도,남양주시,37.655993,127.129088,N,Y,Y,BC
611,경기도,남양주시,37.656448,127.128914,N,Y,Y,BC
612,경기도,남양주시,37.655849,127.129124,Y,Y,Y,ABC
613,경기도,남양주시,37.655923,127.128996,Y,Y,Y,ABC
614,경기도,남양주시,37.653312,127.129977,N,Y,Y,BC
615,경기도,남양주시,37.642536,127.123384,Y,Y,Y,ABC
616,경기도,남양주시,37.661877,127.114523,N,N,N,N
617,경기도,남양주시,37.699585,127.124078,Y,Y,N,AB
618,경기도,남양주시,37.699288,127.124014,Y,Y,Y,ABC
619,경기도,남양주시,37.699468,127.123988,Y,Y,N,AB
620,경기도,남양주시,37.699336,127.124114,Y,Y,Y,ABC
621,경기도,남양주시,37.665183,127.117969,Y,Y,Y,ABC
622,경기도,남양주시,37.665183,127.117969,Y,Y,Y,ABC
623,경기도,남양주시,37.665183,127.117969,Y,Y,Y,ABC
624,경기도,남양주시,37.669432,127.134294,Y,Y,Y,ABC
625,경기도,남양주시,37.669564,127.134296,Y,Y,Y,ABC
626,경기도,남양주시,37.656055,127.129876,Y,Y,Y,ABC
627,경기도,남양주시,37.669432,127.134294,Y,Y,Y,ABC
628,경기도,남양주시,37.673732,127.133876,Y,Y,Y,ABC
629,경기도,남양주시,37.673736,127.133876,Y,Y,Y,ABC
630,경기도,남양주시,37.673733,127.133876,Y,Y,Y,ABC
631,경기도,남양주시,37.673735,127.133876,Y,Y,Y,ABC
632,경기도,남양주시,37.673709,127.133858,Y,Y,Y,ABC
633,경기도,남양주시,37.669286,127.134364,Y,Y,Y,ABC
634,경기도,남양주시,37.663287,127.131637,Y,Y,Y,ABC
635,경기도,남양주시,37.663327,127.131635,Y,Y,Y,ABC
636,경기도,남양주시,37.663327,127.131635,Y,Y,Y,ABC
637,경기도,남양주시,37.659852,127.128052,Y,Y,Y,ABC
638,경기도,남양주시,37.659886,127.129478,Y,Y,Y,ABC
639,경기도,남양주시,37.662455,127.122564,Y,Y,Y,ABC
640,경기도,남양주시,37.661223,127.119825,Y,Y,Y,ABC
641,경기도,남양주시,37.661223,127.119822,Y,Y,Y,ABC
642,경기도,남양주시,37.661223,127.119825,Y,Y,Y,ABC
643,강원도,동해시,37.547559,129.108572,N,Y,Y,BC
644,경기도,남양주시,37.661223,127.119823,Y,Y,Y,ABC
645,경기도,남양주시,37.660839,127.124634,Y,Y,Y,ABC
646,경기도,남양주시,37.661097,127.125307,Y,Y,Y,ABC
647,경기도,남양주시,37.661345,127.126575,N,N,Y,C
648,경기도,남양주시,37.661383,127.127761,N,N,Y,C
649,경기도,남양주시,37.659204,127.124716,Y,Y,Y,ABC
650,경기도,남양주시,37.663642,127.131891,Y,Y,Y,ABC
651,경기도,남양주시,37.662042,127.130642,Y,Y,Y,ABC
652,경기도,남양주시,37.656055,127.129876,Y,Y,Y,ABC
653,경기도,남양주시,37.650924,127.110945,N,N,N,N
654,경기도,남양주시,37.650739,127.110215,N,N,N,N
655,경기도,남양주시,37.656055,127.129876,Y,Y,Y,ABC
656,경기도,남양주시,37.662754,127.122409,Y,Y,Y,ABC
657,경기도,남양주시,37.662754,127.122409,Y,Y,Y,ABC
658,경기도,남양주시,37.668541,127.118534,Y,Y,Y,ABC
659,경기도,남양주시,37.668541,127.118534,Y,Y,Y,ABC
660,경기도,남양주시,37.668541,127.118534,Y,Y,Y,ABC
661,경기도,남양주시,37.665817,127.115305,N,Y,N,B
662,경기도,남양주시,37.665817,127.115305,N,Y,N,B
663,경기도,남양주시,37.665472,127.117783,Y,Y,Y,ABC
664,경기도,남양주시,37.665472,127.117786,Y,Y,Y,ABC
665,경기도,남양주시,37.665306,127.115514,N,Y,N,B
666,경기도,남양주시,37.665306,127.115514,N,Y,N,B
667,경기도,남양주시,37.665306,127.115514,N,Y,N,B
668,경기도,남양주시,37.667926,127.116262,Y,Y,Y,ABC
669,경기도,남양주시,37.667839,127.116074,Y,Y,Y,ABC
670,경기도,남양주시,37.667882,127.116153,Y,Y,Y,ABC
671,경기도,남양주시,37.667882,127.116153,Y,Y,Y,ABC
672,경기도,남양주시,37.667882,127.116153,Y,Y,Y,ABC
673,경기도,남양주시,37.667204,127.114619,Y,Y,Y,ABC
674,경기도,남양주시,37.665622,127.113605,Y,Y,Y,ABC
675,경기도,남양주시,37.665157,127.115584,Y,Y,Y,ABC
676,경기도,남양주시,37.665438,127.113727,Y,Y,Y,ABC
677,경기도,남양주시,37.662875,127.118818,Y,Y,Y,ABC
678,충청남도,천안시,36.825779,127.140948,Y,Y,Y,ABC
679,경상북도,포항시 남구,36.008787,129.356391,Y,N,N,A
680,강원도,동해시,37.548308,129.108811,N,Y,Y,BC
681,경상북도,포항시 남구,36.009239,129.359387,Y,N,Y,AC
682,경상북도,포항시 남구,36.017862,129.339978,Y,N,Y,AC
683,경상북도,포항시 남구,36.021301,129.338832,Y,N,Y,AC
684,경상북도,포항시 남구,36.021461,129.339053,Y,N,Y,AC
685,경상북도,포항시 남구,36.021463,129.339278,N,N,Y,C
686,경상북도,포항시 남구,36.021381,129.339322,Y,N,Y,AC
687,경상북도,포항시 남구,36.008945,129.353491,Y,N,Y,AC
688,경상북도,포항시 남구,36.009096,129.353631,Y,N,Y,AC
689,경상북도,포항시 남구,36.041681,129.376993,Y,N,Y,AC
690,경상북도,포항시 남구,36.043105,129.376492,Y,N,Y,AC
691,경상북도,포항시 남구,36.045877,129.376201,Y,N,Y,AC
692,경상북도,포항시 남구,36.031923,129.382441,Y,N,Y,AC
693,경기도,남양주시,37.664071,127.112626,N,N,N,N
694,경기도,남양주시,37.664071,127.112746,N,N,N,N
695,경기도,남양주시,37.664401,127.108748,N,N,N,N
696,경기도,남양주시,37.672819,127.116231,Y,Y,Y,ABC
697,경기도,남양주시,37.672489,127.116355,Y,Y,Y,ABC
698,경기도,남양주시,37.677524,127.112924,Y,Y,Y,ABC
699,경기도,남양주시,37.677524,127.112924,Y,Y,Y,ABC
700,경기도,남양주시,37.681576,127.105783,N,N,N,N
701,경기도,남양주시,37.681448,127.109314,N,Y,Y,BC
702,경기도,남양주시,37.680648,127.101928,Y,Y,Y,ABC
703,경기도,남양주시,37.680648,127.101928,N,Y,Y,BC
704,경기도,남양주시,37.660597,127.115247,N,N,N,N
705,경기도,남양주시,37.658229,127.115621,N,N,N,N
706,경기도,남양주시,37.657876,127.115492,N,N,N,N
707,경기도,남양주시,37.657753,127.115463,N,N,N,N
708,강원도,동해시,37.527511,129.119192,N,Y,N,B
709,강원도,동해시,37.536616,129.112719,N,Y,N,B
710,강원도,동해시,37.539616,129.110226,Y,Y,N,AB
711,강원도,동해시,37.539783,129.110053,Y,Y,Y,ABC
712,강원도,동해시,37.545951,129.107496,N,Y,N,B
713,강원도,동해시,37.551088,129.105755,N,Y,N,B
714,강원도,동해시,37.549874,129.106366,N,Y,N,B
715,강원도,동해시,37.549612,129.108501,Y,Y,Y,ABC
716,강원도,동해시,37.549575,129.109131,Y,Y,Y,ABC
717,강원도,동해시,37.549044,129.108832,Y,Y,Y,ABC
718,강원도,동해시,37.547461,129.107116,Y,Y,Y,ABC
719,강원도,동해시,37.544439,129.098534,N,Y,N,B
720,강원도,동해시,37.544403,129.099128,N,Y,N,B
721,강원도,동해시,37.538141,129.097961,N,Y,N,B
722,강원도,동해시,37.581335,129.098874,Y,Y,Y,ABC
723,강원도,동해시,37.581291,129.098655,Y,Y,Y,ABC
724,강원도,동해시,37.581101,129.098691,Y,Y,Y,ABC
725,강원도,동해시,37.576752,129.097132,Y,Y,Y,ABC
726,강원도,동해시,37.576888,129.096963,Y,N,N,A
727,강원도,동해시,37.568421,129.100561,Y,Y,Y,ABC
728,강원도,동해시,37.568274,129.100617,Y,Y,Y,ABC
729,강원도,동해시,37.568469,129.100715,N,Y,Y,BC
730,강원도,동해시,37.568375,129.100743,Y,Y,Y,ABC
731,강원도,동해시,37.568291,129.100797,N,Y,Y,BC
732,강원도,동해시,37.562031,129.100337,Y,N,N,A
733,강원도,동해시,37.562078,129.101198,Y,Y,N,AB
734,강원도,동해시,37.561693,129.101597,Y,Y,Y,ABC
735,강원도,동해시,37.557255,129.104149,Y,Y,Y,ABC
736,강원도,동해시,37.488513,129.069925,Y,Y,Y,ABC
737,강원도,동해시,37.488839,129.069291,Y,Y,Y,ABC
738,강원도,동해시,37.487112,129.067718,Y,Y,Y,ABC
739,강원도,동해시,37.487892,129.068666,N,Y,Y,BC
740,강원도,동해시,37.489114,129.068654,N,Y,N,B
741,강원도,동해시,37.486587,129.067071,Y,Y,N,AB
742,강원도,동해시,37.490324,129.067542,N,Y,Y,BC
743,강원도,동해시,37.493178,129.060636,N,N,N,N
744,강원도,동해시,37.494669,129.056558,N,N,N,N
745,강원도,동해시,37.496199,129.052471,N,Y,N,B
746,강원도,동해시,37.502133,129.044655,N,N,N,N
747,강원도,동해시,37.493421,129.063156,N,N,N,N
748,강원도,동해시,37.494133,129.063124,N,N,N,N
749,강원도,동해시,37.466049,129.030647,N,Y,N,B
750,강원도,동해시,37.465595,129.029602,N,N,N,N
751,강원도,동해시,37.478407,129.112938,N,Y,Y,BC
752,강원도,동해시,37.478486,129.112974,N,Y,Y,BC
753,강원도,동해시,37.514625,129.124358,N,Y,N,B
754,강원도,동해시,37.523702,129.114507,N,Y,Y,BC
755,강원도,동해시,37.523851,129.113374,N,Y,Y,BC
756,강원도,동해시,37.523562,129.112944,N,Y,Y,BC
757,강원도,동해시,37.523539,129.112461,N,Y,Y,BC
758,강원도,동해시,37.523837,129.112358,N,Y,N,B
759,강원도,동해시,37.523809,129.111391,N,Y,N,B
760,강원도,동해시,37.524028,129.110436,N,Y,N,B
761,강원도,동해시,37.524572,129.109698,Y,Y,Y,ABC
762,강원도,동해시,37.524981,129.107501,N,Y,N,B
763,강원도,동해시,37.525631,129.106414,N,Y,N,B
764,강원도,동해시,37.525414,129.106275,N,Y,N,B
765,강원도,동해시,37.546972,129.107187,Y,Y,N,AB
766,경기도,남양주시,37.651072,127.114984,N,Y,N,B
767,경기도,남양주시,37.651424,127.114238,N,Y,N,B
768,경기도,남양주시,37.651475,127.114121,N,Y,Y,BC
769,경기도,남양주시,37.651769,127.113514,N,Y,N,B
770,경기도,남양주시,37.650465,127.111666,Y,Y,Y,ABC
771,경기도,남양주시,37.655213,127.114917,Y,Y,Y,ABC
772,경기도,남양주시,37.655213,127.114917,Y,Y,Y,ABC
773,경기도,남양주시,37.655213,127.114917,Y,Y,Y,ABC
774,경기도,남양주시,37.655213,127.114917,Y,Y,Y,ABC
775,경기도,남양주시,37.655213,127.114917,Y,Y,Y,ABC
776,경기도,남양주시,37.650635,127.111841,Y,N,Y,AC
777,경기도,남양주시,37.645419,127.111356,Y,Y,Y,ABC
778,경기도,남양주시,37.651299,127.111093,N,N,Y,C
779,경기도,남양주시,37.653532,127.112939,N,N,N,N
780,경기도,남양주시,37.652933,127.112284,N,N,Y,C
781,경기도,남양주시,37.652634,127.112068,N,N,Y,C
782,경기도,남양주시,37.652575,127.112042,N,N,Y,C
783,경기도,남양주시,37.652097,127.111679,N,N,Y,C
784,경기도,남양주시,37.652036,127.111644,N,N,Y,C
785,경기도,남양주시,37.654175,127.114097,N,N,N,N
786,경기도,남양주시,37.653573,127.113231,N,N,Y,C
787,경기도,남양주시,37.656138,127.115002,N,N,N,N
788,경기도,남양주시,37.656262,127.115046,N,N,N,N
789,경기도,남양주시,37.658276,127.115501,N,Y,N,B
790,경기도,남양주시,37.687167,127.108009,N,N,Y,C
791,경기도,남양주시,37.657861,127.115426,N,Y,Y,BC
792,경기도,남양주시,37.664346,127.118587,N,Y,Y,BC
793,경기도,남양주시,37.664231,127.113088,Y,Y,Y,ABC
794,경상북도,포항시 남구,36.011846,129.342739,Y,N,Y,AC
